DATE,YEAR,TEAM T1,ML T1,SPREAD T1,TEAM T2,ML T2,SPREAD T2,TOTAL OU
311,2021,Fresno St.,340.0,8.5,Colorado St.,-410.0,-8.5,136.5
311,2021,Colorado St.,-410.0,-8.5,Fresno St.,340.0,8.5,136.5
311,2021,Rider,230.0,6.5,Saint Peter's,-270.0,-6.5,130.5
311,2021,Saint Peter's,-270.0,-6.5,Rider,230.0,6.5,130.5
311,2021,Niagara,-120.0,-1.0,Marist,100.0,1.0,124.0
311,2021,Marist,100.0,1.0,Niagara,-120.0,-1.0,124.0
311,2021,Rice,340.0,8.5,UAB,-410.0,-8.5,141.0
311,2021,UAB,-410.0,-8.5,Rice,340.0,8.5,141.0
311,2021,North Texas,-200.0,-4.5,Old Dominion,175.0,4.5,127.5
311,2021,Old Dominion,175.0,4.5,North Texas,-200.0,-4.5,127.5
311,2021,SeattleU,-125.0,-1.5,CaliforniaBaptist,105.0,1.5,151.5
311,2021,CaliforniaBaptist,105.0,1.5,SeattleU,-125.0,-1.5,151.5
311,2021,UTRioGrandeValley,575.0,12.5,New Mexico St.,-850.0,-12.5,133.5
311,2021,New Mexico St.,-850.0,-12.5,UTRioGrandeValley,575.0,12.5,133.5
311,2021,AlcornState,320.0,8.0,Texas Southern,-380.0,-8.0,145.0
311,2021,Texas Southern,-380.0,-8.0,AlcornState,320.0,8.0,145.0
311,2021,Southern,-135.0,-2.0,Grambling St.,115.0,2.0,138.0
311,2021,Grambling St.,115.0,2.0,Southern,-135.0,-2.0,138.0
311,2021,Morgan St.,-190.0,-5.0,FloridaA&M,170.0,5.0,142.0
311,2021,FloridaA&M,170.0,5.0,Morgan St.,-190.0,-5.0,142.0
311,2021,NCCentral,200.0,5.5,Norfolk St.,-240.0,-5.5,133.0
311,2021,Norfolk St.,-240.0,-5.5,NCCentral,200.0,5.5,133.0
311,2021,Lamar,340.0,8.5,Sam Houston St.,-410.0,-8.5,138.0
311,2021,Sam Houston St.,-410.0,-8.5,Lamar,340.0,8.5,138.0
312,2021,Maryland,340.0,9.0,Michigan,-410.0,-9.0,132.0
312,2021,Michigan,-410.0,-9.0,Maryland,340.0,9.0,132.0
312,2021,Ohio St.,-120.0,-1.0,Purdue,100.0,1.0,140.5
312,2021,Purdue,100.0,1.0,Ohio St.,-120.0,-1.0,140.5
312,2021,Rutgers,330.0,8.5,Illinois,-400.0,-8.5,138.0
312,2021,Illinois,-400.0,-8.5,Rutgers,330.0,8.5,138.0
312,2021,Wisconsin,175.0,5.0,Iowa,-200.0,-5.0,143.0
312,2021,Iowa,-200.0,-5.0,Wisconsin,175.0,5.0,143.0
312,2021,South Florida,450.0,11.0,Wichita St.,-600.0,-11.0,138.0
312,2021,Wichita St.,-600.0,-11.0,South Florida,450.0,11.0,138.0
312,2021,Cincinnati,200.0,5.0,SMU,-240.0,-5.0,143.5
312,2021,SMU,-240.0,-5.0,Cincinnati,200.0,5.0,143.5
312,2021,Tulane,1100.0,18.0,Houston,-2500.0,-18.0,133.5
312,2021,Houston,-2500.0,-18.0,Tulane,1100.0,18.0,133.5
312,2021,UCF,260.0,7.0,Memphis,-310.0,-7.0,135.0
312,2021,Memphis,-310.0,-7.0,UCF,260.0,7.0,135.0
312,2021,Mississippi St.,310.0,8.0,Alabama,-370.0,-8.0,143.0
312,2021,Alabama,-370.0,-8.0,Mississippi St.,310.0,8.0,143.0
312,2021,Florida,155.0,3.5,Tennessee,-175.0,-3.5,134.0
312,2021,Tennessee,-175.0,-3.5,Florida,155.0,3.5,134.0
312,2021,Missouri,180.0,5.5,Arkansas,-210.0,-5.5,148.5
312,2021,Arkansas,-210.0,-5.5,Missouri,180.0,5.5,148.5
312,2021,Mississippi,100.0,1.0,LSU,-120.0,-1.0,144.5
312,2021,LSU,-120.0,-1.0,Mississippi,100.0,1.0,144.5
312,2021,UAB,120.0,2.0,Western Kentucky,-140.0,-2.0,134.0
312,2021,Western Kentucky,-140.0,-2.0,UAB,120.0,2.0,134.0
312,2021,North Texas,-125.0,-2.0,LouisianaTech,105.0,2.0,126.5
312,2021,LouisianaTech,105.0,2.0,North Texas,-125.0,-2.0,126.5
312,2021,Ohio,135.0,3.0,Toledo,-155.0,-3.0,155.5
312,2021,Toledo,-155.0,-3.0,Ohio,135.0,3.0,155.5
312,2021,Akron,160.0,4.0,Buffalo,-180.0,-4.0,152.5
312,2021,Buffalo,-180.0,-4.0,Akron,160.0,4.0,152.5
312,2021,Georgetown,140.0,3.5,Seton Hall,-160.0,-3.5,141.5
312,2021,Seton Hall,-160.0,-3.5,Georgetown,140.0,3.5,141.5
312,2021,Connecticut,105.0,2.0,Creighton,-125.0,-2.0,143.5
312,2021,Creighton,-125.0,-2.0,Connecticut,105.0,2.0,143.5
312,2021,North Carolina,125.0,3.0,Florida St.,-145.0,-3.0,151.5
312,2021,Florida St.,-145.0,-3.0,North Carolina,125.0,3.0,151.5
312,2021,Oklahoma St.,370.0,9.0,Baylor,-440.0,-9.0,147.5
312,2021,Baylor,-440.0,-9.0,Oklahoma St.,370.0,9.0,147.5
312,2021,Montana St.,245.0,6.0,SouthernUtah,-290.0,-6.0,150.5
312,2021,SouthernUtah,-290.0,-6.0,Montana St.,245.0,6.0,150.5
312,2021,Montana,250.0,7.0,Eastern Washington,-300.0,-7.0,146.0
312,2021,Eastern Washington,-300.0,-7.0,Montana,250.0,7.0,146.0
312,2021,SeattleU,240.0,6.5,Grand Canyon,-280.0,-6.5,134.0
312,2021,Grand Canyon,-280.0,-6.5,SeattleU,240.0,6.5,134.0
312,2021,New Mexico St.,-250.0,-6.0,UtahValley,210.0,6.0,137.5
312,2021,UtahValley,210.0,6.0,New Mexico St.,-250.0,-6.0,137.5
312,2021,Oregon St.,340.0,8.0,Oregon,-410.0,-8.0,136.5
312,2021,Oregon,-410.0,-8.0,Oregon St.,340.0,8.0,136.5
312,2021,Colorado,-125.0,-1.5,USC,105.0,1.5,134.0
312,2021,USC,105.0,1.5,Colorado,-125.0,-1.5,134.0
312,2021,UC Davis,450.0,10.5,UC Santa Barbara,-600.0,-10.5,135.0
312,2021,UC Santa Barbara,-600.0,-10.5,UC Davis,450.0,10.5,135.0
312,2021,CalRiverside,105.0,2.0,UC Irvine,-125.0,-2.0,125.0
312,2021,UC Irvine,-125.0,-2.0,CalRiverside,105.0,2.0,125.0
312,2021,Nevada,310.0,7.5,San Diego St.,-370.0,-7.5,138.5
312,2021,San Diego St.,-370.0,-7.5,Nevada,310.0,7.5,138.5
312,2021,Colorado St.,180.0,4.5,Utah St.,-210.0,-4.5,139.0
312,2021,Utah St.,-210.0,-4.5,Colorado St.,180.0,4.5,139.0
312,2021,Iona,-250.0,-6.0,Niagara,210.0,6.0,132.5
312,2021,Niagara,210.0,6.0,Iona,-250.0,-6.0,132.5
312,2021,Fairfield,240.0,6.5,Saint Peter's,-280.0,-6.5,120.5
312,2021,Saint Peter's,-280.0,-6.5,Fairfield,240.0,6.5,120.5
312,2021,Texas Southern,-145.0,-2.5,Jacksonville St.,125.0,2.5,136.0
312,2021,Jacksonville St.,125.0,2.5,Texas Southern,-145.0,-2.5,136.0
312,2021,Grambling St.,230.0,7.0,PrairieViewA&M,-270.0,-7.0,135.5
312,2021,PrairieViewA&M,-270.0,-7.0,Grambling St.,230.0,7.0,135.5
312,2021,Morgan St.,-200.0,-4.0,CoppinState,175.0,4.0,157.0
312,2021,CoppinState,175.0,4.0,Morgan St.,-200.0,-4.0,157.0
312,2021,Northwestern St.,375.0,9.0,NichollsState,-450.0,-9.0,154.0
312,2021,NichollsState,-450.0,-9.0,Northwestern St.,375.0,9.0,154.0
312,2021,Lamar,750.0,14.0,Abilene Christian,-1200.0,-14.0,134.0
312,2021,Abilene Christian,-1200.0,-14.0,Lamar,750.0,14.0,134.0
313,2021,Ohio St.,195.0,4.5,Michigan,-230.0,-4.5,142.5
313,2021,Michigan,-230.0,-4.5,Ohio St.,195.0,4.5,142.5
313,2021,Iowa,135.0,3.0,Illinois,-155.0,-3.0,154.0
313,2021,Illinois,-155.0,-3.0,Iowa,135.0,3.0,154.0
313,2021,Tennessee,160.0,3.5,Alabama,-180.0,-3.5,142.0
313,2021,Alabama,-180.0,-3.5,Tennessee,160.0,3.5,142.0
313,2021,LSU,160.0,4.0,Arkansas,-180.0,-4.0,163.0
313,2021,Arkansas,-180.0,-4.0,LSU,160.0,4.0,163.0
313,2021,Cincinnati,165.0,4.0,Wichita St.,-185.0,-4.0,142.0
313,2021,Wichita St.,-185.0,-4.0,Cincinnati,165.0,4.0,142.0
313,2021,Memphis,260.0,7.0,Houston,-310.0,-7.0,134.0
313,2021,Houston,-310.0,-7.0,Memphis,260.0,7.0,134.0
313,2021,Iona,-400.0,-8.0,Fairfield,330.0,8.0,129.5
313,2021,Fairfield,330.0,8.0,Iona,-400.0,-8.0,129.5
313,2021,Oklahoma St.,135.0,3.0,Texas,-155.0,-3.0,145.5
313,2021,Texas,-155.0,-3.0,Oklahoma St.,135.0,3.0,145.5
313,2021,Utah St.,115.0,2.5,San Diego St.,-135.0,-2.5,128.0
313,2021,San Diego St.,-135.0,-2.5,Utah St.,115.0,2.5,128.0
313,2021,Georgetown,350.0,8.0,Creighton,-420.0,-8.0,143.5
313,2021,Creighton,-420.0,-8.0,Georgetown,350.0,8.0,143.5
313,2021,Ohio,130.0,2.5,Buffalo,-150.0,-2.5,155.5
313,2021,Buffalo,-150.0,-2.5,Ohio,130.0,2.5,155.5
313,2021,Montana St.,275.0,7.5,Eastern Washington,-335.0,-7.5,148.0
313,2021,Eastern Washington,-335.0,-7.5,Montana St.,275.0,7.5,148.0
313,2021,Georgia Tech,170.0,5.0,Florida St.,-190.0,-5.0,145.5
313,2021,Florida St.,-190.0,-5.0,Georgia Tech,170.0,5.0,145.5
313,2021,North Texas,105.0,2.0,Western Kentucky,-125.0,-2.0,124.5
313,2021,Western Kentucky,-125.0,-2.0,North Texas,105.0,2.0,124.5
313,2021,New Mexico St.,-125.0,-2.0,Grand Canyon,105.0,2.0,126.0
313,2021,Grand Canyon,105.0,2.0,New Mexico St.,-125.0,-2.0,126.0
313,2021,Oregon St.,325.0,8.5,Colorado,-390.0,-8.5,132.0
313,2021,Colorado,-390.0,-8.5,Oregon St.,325.0,8.5,132.0
313,2021,UC Irvine,125.0,2.5,UC Santa Barbara,-145.0,-2.5,126.5
313,2021,UC Santa Barbara,-145.0,-2.5,UC Irvine,125.0,2.5,126.5
313,2021,UMassLowell,120.0,2.0,Hartford,-140.0,-2.0,137.0
313,2021,Hartford,-140.0,-2.0,UMassLowell,120.0,2.0,137.0
313,2021,Morgan St.,125.0,2.5,Norfolk St.,-145.0,-2.5,144.0
313,2021,Norfolk St.,-145.0,-2.5,Morgan St.,125.0,2.5,144.0
313,2021,Texas Southern,125.0,3.0,PrairieViewA&M,-145.0,-3.0,142.5
313,2021,PrairieViewA&M,-145.0,-3.0,Texas Southern,125.0,3.0,142.5
313,2021,Abilene Christian,-290.0,-7.0,NichollsState,245.0,7.0,146.0
313,2021,NichollsState,245.0,7.0,Abilene Christian,-290.0,-7.0,146.0
314,2021,VCU,140.0,3.0,St. Bonaventure,-160.0,-3.0,128.5
314,2021,St. Bonaventure,-160.0,-3.0,VCU,140.0,3.0,128.5
314,2021,LSU,220.0,5.5,Alabama,-260.0,-5.5,157.0
314,2021,Alabama,-260.0,-5.5,LSU,220.0,5.5,157.0
314,2021,Cincinnati,650.0,13.0,Houston,-1000.0,-13.0,135.0
314,2021,Houston,-1000.0,-13.0,Cincinnati,650.0,13.0,135.0
314,2021,Ohio St.,250.0,6.5,Illinois,-300.0,-6.5,148.5
314,2021,Illinois,-300.0,-6.5,Ohio St.,250.0,6.5,148.5
314,2021,Loyola MD,450.0,10.5,Colgate,-600.0,-10.5,148.5
314,2021,Colgate,-600.0,-10.5,Loyola MD,450.0,10.5,148.5
317,2021,Toledo,-280.0,-5.0,Richmond,240.0,5.0,151.5
317,2021,Richmond,240.0,5.0,Toledo,-280.0,-5.0,151.5
317,2021,Western Kentucky,110.0,2.0,Saint Mary's,-130.0,-2.0,125.5
317,2021,Saint Mary's,-130.0,-2.0,Western Kentucky,110.0,2.0,125.5
318,2021,Norfolk St.,150.0,3.5,AppalachianSt,-170.0,-3.5,133.0
318,2021,AppalachianSt,-170.0,-3.5,Norfolk St.,150.0,3.5,133.0
318,2021,Drake,-145.0,-2.0,Wichita St.,125.0,2.0,140.0
318,2021,Wichita St.,125.0,2.0,Drake,-145.0,-2.0,140.0
318,2021,Mount St. Mary's,-125.0,-1.5,Texas Southern,105.0,1.5,133.5
318,2021,Texas Southern,105.0,1.5,Mount St. Mary's,-125.0,-1.5,133.5
318,2021,UCLA,120.0,3.0,Michigan St.,-140.0,-3.0,134.0
318,2021,Michigan St.,-140.0,-3.0,UCLA,120.0,3.0,134.0
318,2021,North Carolina St.,105.0,2.0,Davidson,-125.0,-2.0,138.0
318,2021,Davidson,-125.0,-2.0,North Carolina St.,105.0,2.0,138.0
318,2021,SMU,-105.0,-1.0,Boise St.,-115.0,1.0,145.0
318,2021,Boise St.,-115.0,1.0,SMU,-105.0,-1.0,145.0
319,2021,Hartford,2500.0,25.5,Baylor,-10000.0,-25.5,138.5
319,2021,Baylor,-10000.0,-25.5,Hartford,2500.0,25.5,138.5
319,2021,Wisconsin,115.0,2.0,North Carolina,-135.0,-2.0,136.5
319,2021,North Carolina,-135.0,-2.0,Wisconsin,115.0,2.0,136.5
319,2021,Winthrop,210.0,6.5,Villanova,-250.0,-6.5,144.0
319,2021,Villanova,-250.0,-6.5,Winthrop,210.0,6.5,144.0
319,2021,North Texas,270.0,7.5,Purdue,-330.0,-7.5,124.0
319,2021,Purdue,-330.0,-7.5,North Texas,270.0,7.5,124.0
319,2021,Utah St.,180.0,4.0,Texas Tech,-210.0,-4.0,129.0
319,2021,Texas Tech,-210.0,-4.0,Utah St.,180.0,4.0,129.0
319,2021,Colgate,340.0,8.5,Arkansas,-410.0,-8.5,160.5
319,2021,Arkansas,-410.0,-8.5,Colgate,340.0,8.5,160.5
319,2021,Virginia Tech,-125.0,-1.5,Florida,105.0,1.5,134.5
319,2021,Florida,105.0,1.5,Virginia Tech,-125.0,-1.5,134.5
319,2021,OralRoberts,950.0,15.0,Ohio St.,-1800.0,-15.0,156.5
319,2021,Ohio St.,-1800.0,-15.0,OralRoberts,950.0,15.0,156.5
319,2021,Drexel,1500.0,22.5,Illinois,-5000.0,-22.5,142.5
319,2021,Illinois,-5000.0,-22.5,Drexel,1500.0,22.5,142.5
319,2021,Georgia Tech,210.0,5.5,Loyola Chicago,-250.0,-5.5,124.0
319,2021,Loyola Chicago,-250.0,-5.5,Georgia Tech,210.0,5.5,124.0
319,2021,Oregon St.,350.0,9.0,Tennessee,-420.0,-9.0,130.5
319,2021,Tennessee,-420.0,-9.0,Oregon St.,350.0,9.0,130.5
319,2021,Liberty,280.0,7.0,Oklahoma St.,-340.0,-7.0,139.0
319,2021,Oklahoma St.,-340.0,-7.0,Liberty,280.0,7.0,139.0
319,2021,Syracuse,135.0,3.0,San Diego St.,-155.0,-3.0,138.0
319,2021,San Diego St.,-155.0,-3.0,Syracuse,135.0,3.0,138.0
319,2021,Morehead St.,650.0,13.0,West Virginia,-1000.0,-13.0,136.0
319,2021,West Virginia,-1000.0,-13.0,Morehead St.,650.0,13.0,136.0
319,2021,Rutgers,-150.0,-2.5,Clemson,130.0,2.5,125.0
319,2021,Clemson,130.0,2.5,Rutgers,-150.0,-2.5,125.0
319,2021,Cleveland St.,1500.0,20.5,Houston,-5000.0,-20.5,134.5
319,2021,Houston,-5000.0,-20.5,Cleveland St.,1500.0,20.5,134.5
319,2021,Buffalo,105.0,2.0,Colorado St.,-125.0,-2.0,153.5
319,2021,Colorado St.,-125.0,-2.0,Buffalo,105.0,2.0,153.5
319,2021,LouisianaTech,155.0,3.5,Mississippi,-175.0,-3.5,129.5
319,2021,Mississippi,-175.0,-3.5,LouisianaTech,155.0,3.5,129.5
320,2021,Norfolk St.,3000.0,33.0,Gonzaga,-15000.0,-33.0,154.0
320,2021,Gonzaga,-15000.0,-33.0,Norfolk St.,3000.0,33.0,154.0
320,2021,Missouri,-125.0,-1.5,Oklahoma,105.0,1.5,139.0
320,2021,Oklahoma,105.0,1.5,Missouri,-125.0,-1.5,139.0
320,2021,UC Santa Barbara,280.0,7.5,Creighton,-340.0,-7.5,138.0
320,2021,Creighton,-340.0,-7.5,UC Santa Barbara,280.0,7.5,138.0
320,2021,Ohio,260.0,6.5,Virginia,-310.0,-6.5,130.5
320,2021,Virginia,-310.0,-6.5,Ohio,260.0,6.5,130.5
320,2021,Drake,280.0,7.5,USC,-340.0,-7.5,134.5
320,2021,USC,-340.0,-7.5,Drake,280.0,7.5,134.5
320,2021,Eastern Washington,500.0,10.5,Kansas,-700.0,-10.5,145.5
320,2021,Kansas,-700.0,-10.5,Eastern Washington,500.0,10.5,145.5
320,2021,Grand Canyon,850.0,13.5,Iowa,-1500.0,-13.5,144.5
320,2021,Iowa,-1500.0,-13.5,Grand Canyon,850.0,13.5,144.5
320,2021,Texas Southern,2500.0,25.0,Michigan,-10000.0,-25.0,141.5
320,2021,Michigan,-10000.0,-25.0,Texas Southern,2500.0,25.0,141.5
320,2021,St. Bonaventure,105.0,2.0,LSU,-125.0,-2.0,144.5
320,2021,LSU,-125.0,-2.0,St. Bonaventure,105.0,2.0,144.5
320,2021,Georgetown,200.0,6.0,Colorado,-240.0,-6.0,137.0
320,2021,Colorado,-240.0,-6.0,Georgetown,200.0,6.0,137.0
320,2021,UNC Greensboro,475.0,10.5,Florida St.,-650.0,-10.5,143.5
320,2021,Florida St.,-650.0,-10.5,UNC Greensboro,475.0,10.5,143.5
320,2021,UCLA,150.0,3.5,BYU,-170.0,-3.5,139.0
320,2021,BYU,-170.0,-3.5,UCLA,150.0,3.5,139.0
320,2021,Abilene Christian,330.0,8.5,Texas,-400.0,-8.5,139.0
320,2021,Texas,-400.0,-8.5,Abilene Christian,330.0,8.5,139.0
320,2021,Maryland,155.0,3.5,Connecticut,-175.0,-3.5,130.0
320,2021,Connecticut,-175.0,-3.5,Maryland,155.0,3.5,130.0
320,2021,Iona,1000.0,16.5,Alabama,-2000.0,-16.5,147.0
320,2021,Alabama,-2000.0,-16.5,Iona,1000.0,16.5,147.0
320,2021,Dayton,185.0,5.5,Memphis,-215.0,-5.5,137.5
320,2021,Memphis,-215.0,-5.5,Dayton,185.0,5.5,137.5
320,2021,Mississippi St.,170.0,4.5,Saint Louis,-190.0,-4.5,134.0
320,2021,Saint Louis,-190.0,-4.5,Mississippi St.,170.0,4.5,134.0
321,2021,Wisconsin,270.0,6.5,Baylor,-330.0,-6.5,136.5
321,2021,Baylor,-330.0,-6.5,Wisconsin,270.0,6.5,136.5
321,2021,North Texas,225.0,6.0,Villanova,-265.0,-6.0,125.5
321,2021,Villanova,-265.0,-6.0,North Texas,225.0,6.0,125.5
321,2021,Texas Tech,-130.0,-2.0,Arkansas,110.0,2.0,140.5
321,2021,Arkansas,110.0,2.0,Texas Tech,-130.0,-2.0,140.5
321,2021,OralRoberts,350.0,9.0,Florida,-420.0,-9.0,150.0
321,2021,Florida,-420.0,-9.0,OralRoberts,350.0,9.0,150.0
321,2021,Loyola Chicago,290.0,7.0,Illinois,-350.0,-7.0,133.0
321,2021,Illinois,-350.0,-7.0,Loyola Chicago,290.0,7.0,133.0
321,2021,Oregon St.,220.0,6.0,Oklahoma St.,-260.0,-6.0,140.0
321,2021,Oklahoma St.,-260.0,-6.0,Oregon St.,220.0,6.0,140.0
321,2021,Syracuse,160.0,4.0,West Virginia,-180.0,-4.0,148.5
321,2021,West Virginia,-180.0,-4.0,Syracuse,160.0,4.0,148.5
321,2021,Rutgers,290.0,7.5,Houston,-350.0,-7.5,131.0
321,2021,Houston,-350.0,-7.5,Rutgers,290.0,7.5,131.0
322,2021,Oklahoma,950.0,15.5,Gonzaga,-1800.0,-15.5,156.0
322,2021,Gonzaga,-1800.0,-15.5,Oklahoma,950.0,15.5,156.0
322,2021,Ohio,195.0,5.5,Creighton,-230.0,-5.5,150.5
322,2021,Creighton,-230.0,-5.5,Ohio,195.0,5.5,150.5
322,2021,USC,-125.0,-1.5,Kansas,105.0,1.5,135.0
322,2021,Kansas,105.0,1.5,USC,-125.0,-1.5,135.0
322,2021,Oregon,185.0,4.5,Iowa,-215.0,-4.5,150.5
322,2021,Iowa,-215.0,-4.5,Oregon,185.0,4.5,150.5
322,2021,LSU,165.0,4.5,Michigan,-185.0,-4.5,147.5
322,2021,Michigan,-185.0,-4.5,LSU,165.0,4.5,147.5
322,2021,Abilene Christian,210.0,5.5,UCLA,-250.0,-5.5,132.0
322,2021,UCLA,-250.0,-5.5,Abilene Christian,210.0,5.5,132.0
322,2021,Maryland,240.0,6.5,Alabama,-280.0,-6.5,138.5
322,2021,Alabama,-280.0,-6.5,Maryland,240.0,6.5,138.5
322,2021,Stetson,250.0,6.5,BowlingGreen,-300.0,-6.5,149.5
322,2021,BowlingGreen,-300.0,-6.5,Stetson,250.0,6.5,149.5
322,2021,Coastal Carolina,-180.0,-3.5,Bryant,160.0,3.5,157.5
322,2021,Bryant,160.0,3.5,Coastal Carolina,-180.0,-3.5,157.5
322,2021,Longwood,450.0,10.5,Pepperdine,-600.0,-10.5,145.0
322,2021,Pepperdine,-600.0,-10.5,Longwood,450.0,10.5,145.0
322,2021,Bellarmine,-125.0,-2.0,Army,105.0,2.0,139.0
322,2021,Army,105.0,2.0,Bellarmine,-125.0,-2.0,139.0
323,2021,Stetson,250.0,7.5,Coastal Carolina,-300.0,-7.5,145.5
323,2021,Coastal Carolina,-300.0,-7.5,Stetson,250.0,7.5,145.5
323,2021,Pepperdine,-190.0,-4.5,Bellarmine,170.0,4.5,149.5
323,2021,Bellarmine,170.0,4.5,Pepperdine,-190.0,-4.5,149.5
324,2021,Coastal Carolina,160.0,4.0,Pepperdine,-180.0,-4.0,151.0
324,2021,Pepperdine,-180.0,-4.0,Coastal Carolina,160.0,4.0,151.0
325,2021,Mississippi St.,-175.0,-4.0,Richmond,155.0,4.0,136.0
325,2021,Richmond,155.0,4.0,Mississippi St.,-175.0,-4.0,136.0
325,2021,North Carolina St.,-135.0,-1.5,Colorado St.,115.0,1.5,145.5
325,2021,Colorado St.,115.0,1.5,North Carolina St.,-135.0,-1.5,145.5
325,2021,Boise St.,175.0,4.5,Memphis,-200.0,-4.5,143.0
325,2021,Memphis,-200.0,-4.5,Boise St.,175.0,4.5,143.0
327,2021,Villanova,290.0,8.0,Baylor,-350.0,-8.0,142.5
327,2021,Baylor,-350.0,-8.0,Villanova,290.0,8.0,142.5
327,2021,OralRoberts,500.0,11.0,Arkansas,-700.0,-11.0,157.0
327,2021,Arkansas,-700.0,-11.0,OralRoberts,500.0,11.0,157.0
327,2021,Oregon St.,250.0,7.0,Loyola Chicago,-300.0,-7.0,125.0
327,2021,Loyola Chicago,-300.0,-7.0,Oregon St.,250.0,7.0,125.0
327,2021,Memphis,-180.0,-4.5,Colorado St.,160.0,4.5,138.0
327,2021,Colorado St.,160.0,4.5,Memphis,-180.0,-4.5,138.0
327,2021,Mississippi St.,100.0,1.0,LouisianaTech,-120.0,-1.0,134.5
327,2021,LouisianaTech,-120.0,-1.0,Mississippi St.,100.0,1.0,134.5
327,2021,Syracuse,230.0,6.5,Houston,-270.0,-6.5,141.0
327,2021,Houston,-270.0,-6.5,Syracuse,230.0,6.5,141.0
328,2021,Creighton,105.0,12.5,Gonzaga,-125.0,-12.5,159.0
328,2021,Gonzaga,-125.0,-12.5,Creighton,105.0,12.5,159.0
328,2021,Oregon,650.0,2.5,USC,-1000.0,-2.5,138.5
328,2021,USC,-1000.0,-2.5,Oregon,650.0,2.5,138.5
328,2021,Florida St.,115.0,1.5,Michigan,-135.0,-1.5,140.5
328,2021,Michigan,-135.0,-1.5,Florida St.,115.0,1.5,140.5
328,2021,UCLA,260.0,7.0,Alabama,-310.0,-7.0,144.5
328,2021,Alabama,-310.0,-7.0,UCLA,260.0,7.0,144.5
328,2021,LouisianaTech,105.0,2.0,Colorado St.,-125.0,-2.0,144.0
328,2021,Colorado St.,-125.0,-2.0,LouisianaTech,105.0,2.0,144.0
328,2021,Mississippi St.,190.0,5.0,Memphis,-220.0,-5.0,134.0
328,2021,Memphis,-220.0,-5.0,Mississippi St.,190.0,5.0,134.0
329,2021,Arkansas,320.0,8.0,Baylor,-380.0,-8.0,148.0
329,2021,Baylor,-380.0,-8.0,Arkansas,320.0,8.0,148.0
329,2021,Oregon St.,310.0,8.0,Houston,-370.0,-8.0,130.5
329,2021,Houston,-370.0,-8.0,Oregon St.,310.0,8.0,130.5
330,2021,USC,375.0,8.5,Gonzaga,-450.0,-8.5,152.5
330,2021,Gonzaga,-450.0,-8.5,USC,375.0,8.5,152.5
330,2021,UCLA,260.0,6.5,Michigan,-310.0,-6.5,137.0
330,2021,Michigan,-310.0,-6.5,UCLA,260.0,6.5,137.0
403,2021,Houston,195.0,5.0,Baylor,-230.0,-5.0,135.5
403,2021,Baylor,-230.0,-5.0,Houston,195.0,5.0,135.5
403,2021,UCLA,850.0,14.5,Gonzaga,-1500.0,-14.5,147.5
403,2021,Gonzaga,-1500.0,-14.5,UCLA,850.0,14.5,147.5
405,2021,Baylor,185.0,4.5,Gonzaga,-195.0,-4.5,159.0
405,2021,Gonzaga,-195.0,-4.5,Baylor,185.0,4.5,159.0
310,2022,CentralMichigan,1000.0,17.5,Toledo,-2000.0,-17.5,146.0
310,2022,Toledo,-2000.0,-17.5,CentralMichigan,1000.0,17.5,146.0
310,2022,Buffalo,-145.0,-2.5,Akron,125.0,2.5,141.5
310,2022,Akron,125.0,2.5,Buffalo,-145.0,-2.5,141.5
310,2022,MiamiOhio,240.0,6.5,Kent St.,-280.0,-6.5,139.0
310,2022,Kent St.,-280.0,-6.5,MiamiOhio,240.0,6.5,139.0
310,2022,BallState,290.0,8.0,Ohio,-350.0,-8.0,145.0
310,2022,Ohio,-350.0,-8.0,BallState,290.0,8.0,145.0
310,2022,Indiana,140.0,3.0,Michigan,-160.0,-3.0,136.5
310,2022,Michigan,-160.0,-3.0,Indiana,140.0,3.0,136.5
310,2022,Northwestern,370.0,9.0,Iowa,-440.0,-9.0,147.5
310,2022,Iowa,-440.0,-9.0,Northwestern,370.0,9.0,147.5
310,2022,Maryland,115.0,2.0,Michigan St.,-135.0,-2.0,140.0
310,2022,Michigan St.,-135.0,-2.0,Maryland,115.0,2.0,140.0
310,2022,Penn St.,190.0,5.5,Ohio St.,-220.0,-5.5,126.5
310,2022,Ohio St.,-220.0,-5.5,Penn St.,190.0,5.5,126.5
310,2022,Syracuse,750.0,15.5,Duke,-1200.0,-15.5,146.0
310,2022,Duke,-1200.0,-15.5,Syracuse,750.0,15.5,146.0
310,2022,Boston College,280.0,8.0,Miami FL,-340.0,-8.0,137.0
310,2022,Miami FL,-340.0,-8.0,Boston College,280.0,8.0,137.0
310,2022,Virginia Tech,-120.0,-1.0,Notre Dame,100.0,1.0,132.5
310,2022,Notre Dame,100.0,1.0,Virginia Tech,-120.0,-1.0,132.5
310,2022,Virginia,160.0,4.0,North Carolina,-180.0,-4.0,130.0
310,2022,North Carolina,-180.0,-4.0,Virginia,160.0,4.0,130.0
310,2022,George Mason,-270.0,-6.5,Fordham,230.0,6.5,127.5
310,2022,Fordham,230.0,6.5,George Mason,-270.0,-6.5,127.5
310,2022,La Salle,500.0,11.5,Saint Louis,-700.0,-11.5,138.5
310,2022,Saint Louis,-700.0,-11.5,La Salle,500.0,11.5,138.5
310,2022,Massachusetts,-150.0,-3.0,George Washington,130.0,3.0,148.5
310,2022,George Washington,130.0,3.0,Massachusetts,-150.0,-3.0,148.5
