DATE,YEAR,TEAM T1,ML T1,SPREAD T1,TEAM T2,ML T2,SPREAD T2,TOTAL OU
322,2017,CentralFlorida,-185.0,-4.0,Illinois,165.0,4.0,130.0
322,2017,CSBakersfield,160.0,4.0,UTArlington,-180.0,-4.0,144.0
322,2017,UTArlington,-180.0,-4.0,CSBakersfield,160.0,4.0,144.0
322,2017,IdahoU,180.0,5.0,TexasState,-210.0,-5.0,131.5
322,2017,TexasState,-210.0,-5.0,IdahoU,180.0,5.0,131.5
322,2017,IllinoisChicago,175.0,4.5,CoastalCarolina,-200.0,-4.5,153.5
322,2017,CoastalCarolina,-200.0,-4.5,IllinoisChicago,175.0,4.5,153.5
322,2017,UtahValley,165.0,4.0,Wyoming,-185.0,-4.0,159.5
322,2017,Wyoming,-185.0,-4.0,UtahValley,165.0,4.0,159.5
323,2017,Purdue,230.0,5.5,Kansas,-270.0,-5.5,156.0
323,2017,Kansas,-270.0,-5.5,Purdue,230.0,5.5,156.0
323,2017,Michigan,-110.0,0.0,Oregon,-110.0,-0.0,149.0
323,2017,Oregon,-110.0,-0.0,Michigan,-110.0,0.0,149.0
323,2017,WestVirginia,150.0,3.0,Gonzaga,-170.0,-3.0,150.5
323,2017,Gonzaga,-170.0,-3.0,WestVirginia,150.0,3.0,150.5
323,2017,Xavier,310.0,7.5,Arizona,-370.0,-7.5,145.0
323,2017,Arizona,-370.0,-7.5,Xavier,310.0,7.5,145.0
324,2017,Wisconsin,-105.0,1.0,Florida,-115.0,-1.0,130.5
324,2017,Florida,-115.0,-1.0,Wisconsin,-105.0,1.0,130.5
324,2017,SouthCarolina,140.0,3.0,Baylor,-160.0,-3.0,134.5
324,2017,Baylor,-160.0,-3.0,SouthCarolina,140.0,3.0,134.5
324,2017,UCLA,-125.0,-1.5,Kentucky,105.0,1.5,168.0
324,2017,Kentucky,105.0,1.5,UCLA,-125.0,-1.5,168.0
324,2017,Butler,280.0,7.0,NorthCarolina,-340.0,-7.0,155.0
324,2017,NorthCarolina,-340.0,-7.0,Butler,280.0,7.0,155.0
325,2017,Oregon,300.0,6.5,Kansas,-360.0,-6.5,158.5
325,2017,Kansas,-360.0,-6.5,Oregon,300.0,6.5,158.5
325,2017,Xavier,330.0,8.5,Gonzaga,-400.0,-8.5,145.0
325,2017,Gonzaga,-400.0,-8.5,Xavier,330.0,8.5,145.0
325,2017,Furman,-260.0,-6.0,Campbell,220.0,6.0,141.5
325,2017,Campbell,220.0,6.0,Furman,-260.0,-6.0,141.5
325,2017,St.Peter's,100.0,1.0,TexasState,-120.0,-1.0,119.5
325,2017,TexasState,-120.0,-1.0,St.Peter's,100.0,1.0,119.5
326,2017,SouthCarolina,140.0,3.0,Florida,-160.0,-3.0,136.0
326,2017,Florida,-160.0,-3.0,SouthCarolina,140.0,3.0,136.0
326,2017,Kentucky,130.0,2.0,NorthCarolina,-150.0,-2.0,161.0
326,2017,NorthCarolina,-150.0,-2.0,Kentucky,130.0,2.0,161.0
326,2017,Liberty,130.0,2.5,MDBaltimoreCo,-150.0,-2.5,145.5
326,2017,MDBaltimoreCo,-150.0,-2.5,Liberty,130.0,2.5,145.5
326,2017,IPFW,-125.0,-1.5,TexasA&MCorpus,105.0,1.5,162.5
326,2017,TexasA&MCorpus,105.0,1.5,IPFW,-125.0,-1.5,162.5
327,2017,Wyoming,-115.0,-1.0,CoastalCarolina,-105.0,1.0,153.5
327,2017,CoastalCarolina,-105.0,1.0,Wyoming,-115.0,-1.0,153.5
328,2017,CSBakersfield,140.0,3.0,GeorgiaTech,-160.0,-3.0,124.5
328,2017,GeorgiaTech,-160.0,-3.0,CSBakersfield,140.0,3.0,124.5
328,2017,TCU,-145.0,-2.5,CentralFlorida,125.0,2.5,132.0
328,2017,CentralFlorida,125.0,2.5,TCU,-145.0,-2.5,132.0
329,2017,CoastalCarolina,280.0,7.5,Wyoming,-340.0,-7.5,156.5
329,2017,Wyoming,-340.0,-7.5,CoastalCarolina,280.0,7.5,156.5
329,2017,TexasA&MCorpus,-110.0,0.0,MDBaltimoreCo,-110.0,-0.0,156.0
329,2017,MDBaltimoreCo,-110.0,-0.0,TexasA&MCorpus,-110.0,0.0,156.0
329,2017,Furman,150.0,3.5,St.Peter's,-170.0,-3.5,124.0
329,2017,St.Peter's,-170.0,-3.5,Furman,150.0,3.5,124.0
330,2017,GeorgiaTech,155.0,4.0,TCU,-175.0,-4.0,133.0
330,2017,TCU,-175.0,-4.0,GeorgiaTech,155.0,4.0,133.0
331,2017,CoastalCarolina,296.0,7.5,Wyoming,-370.0,-7.5,153.0
331,2017,Wyoming,-370.0,-7.5,CoastalCarolina,296.0,7.5,153.0
331,2017,St.Peter's,-165.0,-3.5,TexasA&MCorpus,144.0,3.5,128.0
331,2017,TexasA&MCorpus,144.0,3.5,St.Peter's,-165.0,-3.5,128.0
401,2017,SouthCarolina,260.0,7.0,Gonzaga,-310.0,-7.0,138.5
401,2017,Gonzaga,-310.0,-7.0,SouthCarolina,260.0,7.0,138.5
401,2017,Oregon,190.0,4.5,NorthCarolina,-220.0,-4.5,152.5
401,2017,NorthCarolina,-220.0,-4.5,Oregon,190.0,4.5,152.5
403,2017,NorthCarolina,-125.0,-1.5,Gonzaga,105.0,1.5,154.5
403,2017,Gonzaga,105.0,1.5,NorthCarolina,-125.0,-1.5,154.5
310,2018,UTArlington,280.0,7.0,ULLafayette,-360.0,-7.0,159.0
310,2018,ULLafayette,-360.0,-7.0,UTArlington,280.0,7.0,159.0
310,2018,GeorgiaSouthern,180.0,4.5,GeorgiaState,-220.0,-4.5,142.5
310,2018,GeorgiaState,-220.0,-4.5,GeorgiaSouthern,180.0,4.5,142.5
310,2018,MemphisU,1200.0,17.5,Cincinnati,-3000.0,-17.5,128.5
310,2018,Cincinnati,-3000.0,-17.5,MemphisU,1200.0,17.5,128.5
310,2018,HoustonU,155.0,3.0,WichitaState,-185.0,-3.0,149.5
310,2018,WichitaState,-185.0,-3.0,HoustonU,155.0,3.0,149.5
310,2018,St.Josephs,340.0,8.5,RhodeIsland,-440.0,-8.5,140.5
310,2018,RhodeIsland,-440.0,-8.5,St.Josephs,340.0,8.5,140.5
310,2018,Davidson,-170.0,-3.0,St.Bonaventure,145.0,3.0,143.5
310,2018,St.Bonaventure,145.0,3.0,Davidson,-170.0,-3.0,143.5
310,2018,Alabama,180.0,4.5,Kentucky,-220.0,-4.5,139.5
310,2018,Kentucky,-220.0,-4.5,Alabama,180.0,4.5,139.5
310,2018,Arkansas,140.0,3.0,Tennessee,-160.0,-3.0,144.0
310,2018,Tennessee,-160.0,-3.0,Arkansas,140.0,3.0,144.0
310,2018,Cornell,215.0,5.5,Harvard,-265.0,-5.5,138.5
310,2018,Harvard,-265.0,-5.5,Cornell,215.0,5.5,138.5
310,2018,Yale,190.0,5.0,Pennsylvania,-240.0,-5.0,143.5
310,2018,Pennsylvania,-240.0,-5.0,Yale,190.0,5.0,143.5
310,2018,WestVirginia,-130.0,-1.5,Kansas,110.0,1.5,147.0
310,2018,Kansas,110.0,1.5,WestVirginia,-130.0,-1.5,147.0
310,2018,SanDiegoState,-210.0,-4.0,NewMexico,175.0,4.0,149.5
310,2018,NewMexico,175.0,4.0,SanDiegoState,-210.0,-4.0,149.5
310,2018,Providence,800.0,13.0,Villanova,-1400.0,-13.0,144.5
310,2018,Villanova,-1400.0,-13.0,Providence,800.0,13.0,144.5
310,2018,Toledo,275.0,7.5,Buffalo,-350.0,-7.5,158.0
310,2018,Buffalo,-350.0,-7.5,Toledo,275.0,7.5,158.0
310,2018,NorthCarolina,150.0,4.0,Virginia,-180.0,-4.0,125.5
310,2018,Virginia,-180.0,-4.0,NorthCarolina,150.0,4.0,125.5
310,2018,Marshall,210.0,6.0,WesternKentucky,-260.0,-6.0,159.5
310,2018,WesternKentucky,-260.0,-6.0,Marshall,210.0,6.0,159.5
310,2018,USC,195.0,5.5,Arizona,-245.0,-5.5,144.0
310,2018,Arizona,-245.0,-5.5,USC,195.0,5.5,144.0
310,2018,CSFullerton,125.0,2.5,CalIrvine,-145.0,-2.5,128.5
310,2018,CalIrvine,-145.0,-2.5,CSFullerton,125.0,2.5,128.5
310,2018,E.Washington,180.0,4.5,Montana,-220.0,-4.5,137.0
310,2018,Montana,-220.0,-4.5,E.Washington,180.0,4.5,137.0
310,2018,MDBaltimoreCo,450.0,10.5,Vermont,-650.0,-10.5,130.5
310,2018,Vermont,-650.0,-10.5,MDBaltimoreCo,450.0,10.5,130.5
310,2018,NCCentral,165.0,4.0,Hampton,-195.0,-4.0,139.5
310,2018,Hampton,-195.0,-4.0,NCCentral,165.0,4.0,139.5
310,2018,TexasSouthern,-270.0,-6.0,ArkPineBluff,220.0,6.0,143.0
310,2018,ArkPineBluff,220.0,6.0,TexasSouthern,-270.0,-6.0,143.0
310,2018,StephenF.Austin,-330.0,-7.0,SELouisiana,260.0,7.0,139.0
310,2018,SELouisiana,260.0,7.0,StephenF.Austin,-330.0,-7.0,139.0
310,2018,GrandCanyon,185.0,4.5,NewMexicoState,-230.0,-4.5,135.5
310,2018,NewMexicoState,-230.0,-4.5,GrandCanyon,185.0,4.5,135.5
311,2018,Pennsylvania,-145.0,-2.5,Harvard,125.0,2.5,132.0
311,2018,Harvard,125.0,2.5,Pennsylvania,-145.0,-2.5,132.0
311,2018,Davidson,120.0,2.0,RhodeIsland,-140.0,-2.0,138.0
311,2018,RhodeIsland,-140.0,-2.0,Davidson,120.0,2.0,138.0
311,2018,Kentucky,110.0,1.5,Tennessee,-130.0,-1.5,136.5
311,2018,Tennessee,-130.0,-1.5,Kentucky,110.0,1.5,136.5
311,2018,UTArlington,110.0,2.0,GeorgiaState,-130.0,-2.0,144.0
311,2018,GeorgiaState,-130.0,-2.0,UTArlington,110.0,2.0,144.0
311,2018,HoustonU,175.0,4.5,Cincinnati,-210.0,-4.5,132.5
311,2018,Cincinnati,-210.0,-4.5,HoustonU,175.0,4.5,132.5
312,2018,CentralMichigan,200.0,5.5,IPFW,-250.0,-5.5,163.5
312,2018,IPFW,-250.0,-5.5,CentralMichigan,200.0,5.5,163.5
312,2018,AbileneChristian,350.0,8.5,Drake,-450.0,-8.5,151.0
312,2018,Drake,-450.0,-8.5,AbileneChristian,350.0,8.5,151.0
312,2018,N.CarolinaA&T,600.0,12.0,Liberty,-900.0,-12.0,140.0
312,2018,Liberty,-900.0,-12.0,N.CarolinaA&T,600.0,12.0,140.0
312,2018,Hartford,400.0,10.0,SanDiego,-550.0,-10.0,138.0
312,2018,SanDiego,-550.0,-10.0,Hartford,400.0,10.0,138.0
313,2018,LongIsland,200.0,5.0,Radford,-250.0,-5.0,136.5
313,2018,Radford,-250.0,-5.0,LongIsland,200.0,5.0,136.5
313,2018,St.Bonaventure,135.0,3.0,UCLA,-155.0,-3.0,156.5
313,2018,UCLA,-155.0,-3.0,St.Bonaventure,135.0,3.0,156.5
313,2018,NorthernKentucky,290.0,7.5,Louisville,-380.0,-7.5,148.0
313,2018,Louisville,-380.0,-7.5,NorthernKentucky,290.0,7.5,148.0
313,2018,Wagner,750.0,13.0,Baylor,-1200.0,-13.0,138.5
313,2018,Baylor,-1200.0,-13.0,Wagner,750.0,13.0,138.5
313,2018,Vermont,220.0,6.0,MiddleTennSt,-270.0,-6.0,137.0
313,2018,MiddleTennSt,-270.0,-6.0,Vermont,220.0,6.0,137.0
313,2018,BostonCollege,160.0,4.0,WesternKentucky,-190.0,-4.0,159.5
313,2018,WesternKentucky,-190.0,-4.0,BostonCollege,160.0,4.0,159.5
313,2018,FlaGulfCoast,500.0,11.0,OklahomaState,-700.0,-11.0,161.0
313,2018,OklahomaState,-700.0,-11.0,FlaGulfCoast,500.0,11.0,161.0
313,2018,Hampton,2375.0,19.5,NotreDame,-4750.0,-19.5,152.0
313,2018,NotreDame,-4750.0,-19.5,Hampton,2375.0,19.5,152.0
313,2018,SELouisiana,900.0,14.5,SaintMarysCA,-1600.0,-14.5,139.5
313,2018,SaintMarysCA,-1600.0,-14.5,SELouisiana,900.0,14.5,139.5
313,2018,Rider,525.0,10.5,Oregon,-750.0,-10.5,159.5
313,2018,Oregon,-750.0,-10.5,Rider,525.0,10.5,159.5
313,2018,NCAsheville,925.0,14.0,USC,-1400.0,-14.0,151.5
313,2018,USC,-1400.0,-14.0,NCAsheville,925.0,14.0,151.5
313,2018,E.Washington,230.0,6.0,UtahValley,-280.0,-6.0,148.0
313,2018,UtahValley,-280.0,-6.0,E.Washington,230.0,6.0,148.0
314,2018,NCCentral,180.0,4.5,TexasSouthern,-220.0,-4.5,146.5
314,2018,TexasSouthern,-220.0,-4.5,NCCentral,180.0,4.5,146.5
314,2018,ArizonaState,-120.0,-1.0,Syracuse,100.0,1.0,139.5
314,2018,Syracuse,100.0,1.0,ArizonaState,-120.0,-1.0,139.5
314,2018,Harvard,700.0,12.5,Marquette,-1100.0,-12.5,146.5
314,2018,Marquette,-1100.0,-12.5,Harvard,700.0,12.5,146.5
314,2018,ULLafayette,145.0,3.5,LSU,-170.0,-3.5,160.5
314,2018,LSU,-170.0,-3.5,ULLafayette,145.0,3.5,160.5
314,2018,Temple,400.0,9.5,PennState,-550.0,-9.5,144.5
314,2018,PennState,-550.0,-9.5,Temple,400.0,9.5,144.5
314,2018,Nebraska,170.0,4.5,MississippiSt,-200.0,-4.5,142.5
314,2018,MississippiSt,-200.0,-4.5,Nebraska,170.0,4.5,142.5
314,2018,UCDavis,700.0,12.5,UtahU,-1100.0,-12.5,139.5
314,2018,UtahU,-1100.0,-12.5,UCDavis,700.0,12.5,139.5
314,2018,BYU,130.0,3.0,Stanford,-150.0,-3.0,149.5
314,2018,Stanford,-150.0,-3.0,BYU,130.0,3.0,149.5
314,2018,WashingtonU,125.0,2.5,BoiseState,-145.0,-2.5,148.0
314,2018,BoiseState,-145.0,-2.5,WashingtonU,125.0,2.5,148.0
314,2018,Colgate,250.0,7.0,SanFrancisco,-310.0,-7.0,140.0
314,2018,SanFrancisco,-310.0,-7.0,Colgate,250.0,7.0,140.0
314,2018,NorthTexas,575.0,11.5,SouthDakota,-850.0,-11.5,148.0
314,2018,SouthDakota,-850.0,-11.5,NorthTexas,575.0,11.5,148.0
314,2018,Mercer,240.0,6.5,GrandCanyon,-300.0,-6.5,142.0
314,2018,GrandCanyon,-300.0,-6.5,Mercer,240.0,6.5,142.0
314,2018,MiamiOhio,150.0,3.5,Campbell,-180.0,-3.5,144.0
314,2018,Campbell,-180.0,-3.5,MiamiOhio,150.0,3.5,144.0
314,2018,UTRioGrandeValley,140.0,3.0,NewOrleansU,-160.0,-3.0,154.0
314,2018,NewOrleansU,-160.0,-3.0,UTRioGrandeValley,140.0,3.0,154.0
314,2018,CentralArkansas,230.0,6.0,SeattleU,-280.0,-6.0,159.5
314,2018,SeattleU,-280.0,-6.0,CentralArkansas,230.0,6.0,159.5
314,2018,JacksonvilleSt,175.0,4.5,Canisius,-210.0,-4.5,144.0
314,2018,Canisius,-210.0,-4.5,JacksonvilleSt,175.0,4.5,144.0
314,2018,St.FrancisPA,180.0,5.0,IllinoisChicago,-220.0,-5.0,156.5
314,2018,IllinoisChicago,-220.0,-5.0,St.FrancisPA,180.0,5.0,156.5
314,2018,Niagara,325.0,8.5,EasternMichigan,-425.0,-8.5,153.5
314,2018,EasternMichigan,-425.0,-8.5,Niagara,325.0,8.5,153.5
314,2018,Lamar,130.0,3.0,TexSanAntonio,-150.0,-3.0,150.5
314,2018,TexSanAntonio,-150.0,-3.0,Lamar,130.0,3.0,150.5
315,2018,Radford,1781.0,22.5,Villanova,-7500.0,-22.5,138.5
315,2018,Villanova,-7500.0,-22.5,Radford,1781.0,22.5,138.5
315,2018,Alabama,135.0,2.5,VirginiaTech,-155.0,-2.5,141.0
315,2018,VirginiaTech,-155.0,-2.5,Alabama,135.0,2.5,141.0
315,2018,Oklahoma,107.0,1.5,RhodeIsland,-127.0,-1.5,158.5
315,2018,RhodeIsland,-127.0,-1.5,Oklahoma,107.0,1.5,158.5
315,2018,Iona,499980.0,21.0,Duke,-500000.0,-21.0,160.5
315,2018,Duke,-500000.0,-21.0,Iona,499980.0,21.0,160.5
315,2018,Pennsylvania,857.0,13.5,Kansas,-1450.0,-13.5,146.0
315,2018,Kansas,-1450.0,-13.5,Pennsylvania,857.0,13.5,146.0
315,2018,NCState,150.0,3.5,SetonHall,-173.0,-3.5,158.5
315,2018,SetonHall,-173.0,-3.5,NCState,150.0,3.5,158.5
315,2018,SanDiegoState,172.0,4.0,HoustonU,-205.0,-4.0,140.0
315,2018,HoustonU,-205.0,-4.0,SanDiegoState,172.0,4.0,140.0
315,2018,Montana,454.0,10.0,Michigan,-611.0,-10.0,134.0
315,2018,Michigan,-611.0,-10.0,Montana,454.0,10.0,134.0
315,2018,LoyolaChicago,109.0,1.5,MiamiFlorida,-131.0,-1.5,132.5
315,2018,MiamiFlorida,-131.0,-1.5,LoyolaChicago,109.0,1.5,132.5
315,2018,WrightState,562.0,11.5,Tennessee,-800.0,-11.5,129.0
315,2018,Tennessee,-800.0,-11.5,WrightState,562.0,11.5,129.0
315,2018,St.Bonaventure,237.0,6.0,Florida,-290.0,-6.0,143.0
315,2018,Florida,-290.0,-6.0,St.Bonaventure,237.0,6.0,143.0
315,2018,StephenF.Austin,575.0,11.0,TexasTech,-825.0,-11.0,137.0
315,2018,TexasTech,-825.0,-11.0,StephenF.Austin,575.0,11.0,137.0
315,2018,Davidson,186.0,4.5,Kentucky,-223.0,-4.5,141.0
315,2018,Kentucky,-223.0,-4.5,Davidson,186.0,4.5,141.0
315,2018,Buffalo,441.0,9.0,Arizona,-590.0,-9.0,157.5
315,2018,Arizona,-590.0,-9.0,Buffalo,441.0,9.0,157.5
315,2018,SouthDakotaState,310.0,8.0,OhioState,-390.0,-8.0,149.0
315,2018,OhioState,-390.0,-8.0,SouthDakotaState,310.0,8.0,149.0
315,2018,NCGreensboro,664.0,12.5,Gonzaga,-1000.0,-12.5,135.0
315,2018,Gonzaga,-1000.0,-12.5,NCGreensboro,664.0,12.5,135.0
315,2018,ULMonroe,184.0,5.0,AustinPeay,-220.0,-5.0,144.5
315,2018,AustinPeay,-220.0,-5.0,ULMonroe,184.0,5.0,144.5
316,2018,CentralMichigan,203.0,5.5,Wofford,-245.0,-5.5,149.5
316,2018,Wofford,-245.0,-5.5,CentralMichigan,203.0,5.5,149.5
316,2018,MDBaltimoreCo,2028.0,21.0,Virginia,-5500.0,-21.0,119.5
316,2018,Virginia,-5500.0,-21.0,MDBaltimoreCo,2028.0,21.0,119.5
316,2018,KansasState,119.0,2.5,Creighton,-138.0,-2.5,144.0
316,2018,Creighton,-138.0,-2.5,KansasState,119.0,2.5,144.0
316,2018,Providence,125.0,2.5,TexasA&M,-145.0,-2.5,138.5
316,2018,TexasA&M,-145.0,-2.5,Providence,125.0,2.5,138.5
316,2018,Lipscomb,2158.0,22.0,NorthCarolina,-6500.0,-22.0,166.5
316,2018,NorthCarolina,-6500.0,-22.0,Lipscomb,2158.0,22.0,166.5
316,2018,Butler,-140.0,-2.0,Arkansas,120.0,2.0,150.5
316,2018,Arkansas,120.0,2.0,Butler,-140.0,-2.0,150.5
316,2018,CSFullerton,2028.0,20.5,Purdue,-5500.0,-20.5,145.0
316,2018,Purdue,-5500.0,-20.5,CSFullerton,2028.0,20.5,145.0
316,2018,Syracuse,170.0,4.5,TCU,-200.0,-4.5,135.0
316,2018,TCU,-200.0,-4.5,Syracuse,170.0,4.5,135.0
316,2018,Bucknell,912.0,14.5,MichiganState,-1600.0,-14.5,151.0
316,2018,MichiganState,-1600.0,-14.5,Bucknell,912.0,14.5,151.0
316,2018,Texas,-105.0,0.0,Nevada,-115.0,-0.0,143.5
316,2018,Nevada,-115.0,-0.0,Texas,-105.0,0.0,143.5
316,2018,GeorgiaState,947.0,14.0,Cincinnati,-1700.0,-14.0,129.5
316,2018,Cincinnati,-1700.0,-14.0,GeorgiaState,947.0,14.0,129.5
316,2018,TexasSouthern,2158.0,19.5,Xavier,-6500.0,-19.5,161.0
316,2018,Xavier,-6500.0,-19.5,TexasSouthern,2158.0,19.5,161.0
316,2018,FloridaState,-120.0,-1.0,Missouri,100.0,1.0,147.5
316,2018,Missouri,100.0,1.0,FloridaState,-120.0,-1.0,147.5
316,2018,MurrayState,447.0,10.0,WestVirginia,-600.0,-10.0,145.5
316,2018,WestVirginia,-600.0,-10.0,MurrayState,447.0,10.0,145.5
316,2018,Marshall,837.0,13.5,WichitaState,-1400.0,-13.5,167.0
316,2018,WichitaState,-1400.0,-13.5,Marshall,837.0,13.5,167.0
316,2018,NewMexicoState,153.0,3.5,Clemson,-178.0,-3.5,133.0
316,2018,Clemson,-178.0,-3.5,NewMexicoState,153.0,3.5,133.0
316,2018,CollCharleston,339.0,9.5,Auburn,-432.0,-9.5,148.0
316,2018,Auburn,-432.0,-9.5,CollCharleston,339.0,9.5,148.0
317,2018,RhodeIsland,425.0,9.5,Duke,-600.0,-9.5,148.5
317,2018,Duke,-600.0,-9.5,RhodeIsland,425.0,9.5,148.5
317,2018,Alabama,600.0,11.5,Villanova,-900.0,-11.5,149.5
317,2018,Villanova,-900.0,-11.5,Alabama,600.0,11.5,149.5
317,2018,SetonHall,180.0,4.5,Kansas,-220.0,-4.5,155.0
317,2018,Kansas,-220.0,-4.5,SetonHall,180.0,4.5,155.0
317,2018,HoustonU,170.0,4.0,Michigan,-200.0,-4.0,135.0
317,2018,Michigan,-200.0,-4.0,HoustonU,170.0,4.0,135.0
317,2018,LoyolaChicago,190.0,5.0,Tennessee,-240.0,-5.0,131.5
317,2018,Tennessee,-240.0,-5.0,LoyolaChicago,190.0,5.0,131.5
317,2018,Florida,100.0,1.0,TexasTech,-120.0,-1.0,133.5
317,2018,TexasTech,-120.0,-1.0,Florida,100.0,1.0,133.5
317,2018,OhioState,180.0,4.5,Gonzaga,-220.0,-4.5,143.5
317,2018,Gonzaga,-220.0,-4.5,OhioState,180.0,4.5,143.5
317,2018,Buffalo,210.0,5.5,Kentucky,-260.0,-5.5,154.5
317,2018,Kentucky,-260.0,-5.5,Buffalo,210.0,5.5,154.5
317,2018,PennState,210.0,6.0,NotreDame,-260.0,-6.0,140.0
317,2018,NotreDame,-260.0,-6.0,PennState,210.0,6.0,140.0
317,2018,PortlandState,240.0,6.5,SanDiego,-300.0,-6.5,156.5
317,2018,SanDiego,-300.0,-6.5,PortlandState,240.0,6.5,156.5
318,2018,TexasA&M,320.0,7.5,NorthCarolina,-420.0,-7.5,151.5
318,2018,NorthCarolina,-420.0,-7.5,TexasA&M,320.0,7.5,151.5
318,2018,MDBaltimoreCo,350.0,10.0,KansasState,-450.0,-10.0,135.5
318,2018,KansasState,-450.0,-10.0,MDBaltimoreCo,350.0,10.0,135.5
318,2018,Butler,170.0,4.0,Purdue,-200.0,-4.0,144.5
318,2018,Purdue,-200.0,-4.0,Butler,170.0,4.0,144.5
318,2018,Syracuse,425.0,10.0,MichiganState,-600.0,-10.0,127.0
318,2018,MichiganState,-600.0,-10.0,Syracuse,425.0,10.0,127.0
318,2018,Nevada,360.0,8.5,Cincinnati,-470.0,-8.5,140.5
318,2018,Cincinnati,-470.0,-8.5,Nevada,360.0,8.5,140.5
318,2018,FloridaState,200.0,5.5,Xavier,-250.0,-5.5,157.5
318,2018,Xavier,-250.0,-5.5,FloridaState,200.0,5.5,157.5
318,2018,Marshall,600.0,12.5,WestVirginia,-900.0,-12.5,156.5
318,2018,WestVirginia,-900.0,-12.5,Marshall,600.0,12.5,156.5
318,2018,Clemson,105.0,1.5,Auburn,-125.0,-1.5,147.0
318,2018,Auburn,-125.0,-1.5,Clemson,105.0,1.5,147.0
318,2018,MississippiSt,200.0,5.5,Baylor,-250.0,-5.5,134.0
318,2018,Baylor,-250.0,-5.5,MississippiSt,200.0,5.5,134.0
318,2018,Oregon,180.0,5.0,Marquette,-220.0,-5.0,150.5
318,2018,Marquette,-220.0,-5.0,Oregon,180.0,5.0,150.5
318,2018,Drake,260.0,7.0,No.Colorado,-330.0,-7.0,154.5
318,2018,No.Colorado,-330.0,-7.0,Drake,260.0,7.0,154.5
318,2018,MiddleTennSt,170.0,4.5,Louisville,-200.0,-4.5,142.5
318,2018,Louisville,-200.0,-4.5,MiddleTennSt,170.0,4.5,142.5
319,2018,Stanford,375.0,8.5,OklahomaState,-500.0,-8.5,154.5
319,2018,OklahomaState,-500.0,-8.5,Stanford,375.0,8.5,154.5
319,2018,LSU,180.0,5.0,UtahU,-220.0,-5.0,148.5
319,2018,UtahU,-220.0,-5.0,LSU,180.0,5.0,148.5
319,2018,WashingtonU,450.0,11.0,SaintMarysCA,-650.0,-11.0,143.0
319,2018,SaintMarysCA,-650.0,-11.0,WashingtonU,450.0,11.0,143.0
319,2018,WesternKentucky,175.0,4.5,USC,-210.0,-4.5,152.0
319,2018,USC,-210.0,-4.5,WesternKentucky,175.0,4.5,152.0
319,2018,NewOrleansU,260.0,7.0,Campbell,-330.0,-7.0,147.0
319,2018,Campbell,-330.0,-7.0,NewOrleansU,260.0,7.0,147.0
319,2018,JacksonvilleSt,-145.0,-2.5,CentralArkansas,125.0,2.5,150.5
319,2018,CentralArkansas,125.0,2.5,JacksonvilleSt,-145.0,-2.5,150.5
319,2018,Mercer,-150.0,-2.5,NorthTexas,130.0,2.5,144.0
319,2018,NorthTexas,130.0,2.5,Mercer,-150.0,-2.5,144.0
319,2018,UtahValley,125.0,2.0,SanFrancisco,-145.0,-2.0,142.5
319,2018,SanFrancisco,-145.0,-2.0,UtahValley,125.0,2.0,142.5
319,2018,EasternMichigan,-130.0,-1.5,SamHoustonSt,110.0,1.5,135.5
319,2018,SamHoustonSt,110.0,1.5,EasternMichigan,-130.0,-1.5,135.5
320,2018,PennState,130.0,2.5,Marquette,-150.0,-2.5,150.5
320,2018,Marquette,-150.0,-2.5,PennState,130.0,2.5,150.5
320,2018,MississippiSt,215.0,6.0,Louisville,-265.0,-6.0,144.0
320,2018,Louisville,-265.0,-6.0,MississippiSt,215.0,6.0,144.0
321,2018,WesternKentucky,240.0,6.5,OklahomaState,-300.0,-6.5,150.5
321,2018,OklahomaState,-300.0,-6.5,WesternKentucky,240.0,6.5,150.5
321,2018,UtahU,250.0,6.5,SaintMarysCA,-310.0,-6.5,141.0
321,2018,SaintMarysCA,-310.0,-6.5,UtahU,250.0,6.5,141.0
321,2018,IllinoisChicago,170.0,4.5,AustinPeay,-200.0,-4.5,154.5
321,2018,AustinPeay,-200.0,-4.5,IllinoisChicago,170.0,4.5,154.5
321,2018,No.Colorado,170.0,4.5,SanDiego,-200.0,-4.5,147.5
321,2018,SanDiego,-200.0,-4.5,No.Colorado,170.0,4.5,147.5
321,2018,JacksonvilleSt,100.0,1.0,NorthTexas,-120.0,-1.0,140.5
321,2018,NorthTexas,-120.0,-1.0,JacksonvilleSt,100.0,1.0,140.5
322,2018,KansasState,235.0,5.5,Kentucky,-290.0,-5.5,137.0
322,2018,Kentucky,-290.0,-5.5,KansasState,235.0,5.5,137.0
322,2018,LoyolaChicago,110.0,1.5,Nevada,-130.0,-1.5,144.5
322,2018,Nevada,-130.0,-1.5,LoyolaChicago,110.0,1.5,144.5
322,2018,TexasA&M,135.0,2.5,Michigan,-155.0,-2.5,136.0
322,2018,Michigan,-155.0,-2.5,TexasA&M,135.0,2.5,136.0
322,2018,FloridaState,210.0,6.0,Gonzaga,-260.0,-6.0,153.5
322,2018,Gonzaga,-260.0,-6.0,FloridaState,210.0,6.0,153.5
322,2018,SamHoustonSt,190.0,5.0,TexSanAntonio,-240.0,-5.0,148.0
322,2018,TexSanAntonio,-240.0,-5.0,SamHoustonSt,190.0,5.0,148.0
322,2018,Campbell,400.0,9.5,SanFrancisco,-550.0,-9.5,146.5
