YEAR T1,TEAM T1,SEED T1,KADJ O T1,KADJ D T1,KADJ EM T1,BARTHAG T1,WIN% T1,EXP T1,TALENT T1,ELITE SOS T1,KADJ T T1,BADJ T T1,TOV% T1,TOV%D T1,OREB% T1,DREB% T1,3PTR T1,3PT% T1,YEAR T2,TEAM T2,SEED T2,KADJ O T2,KADJ D T2,KADJ EM T2,BARTHAG T2,WIN% T2,EXP T2,TALENT T2,ELITE SOS T2,KADJ T T2,BADJ T T2,TOV% T2,TOV%D T2,OREB% T2,DREB% T2,3PTR T2,3PT% T2,WINNER
2012,Florida,7,120.271,99.98,20.2909,0.914,69.69697,1.452,83.164,29.274,63.4917,65.6,16.6,19.7,33.8,69.0,44.4,39.0,2012,Louisville,4,105.207,86.3916,18.8157,0.897,74.28571,1.735,73.332,29.249,65.9921,67.5,21.4,23.2,36.2,65.7,33.2,31.1,1
2012,Syracuse,1,116.026,90.5173,25.5085,0.945,93.93939,1.699,80.128,26.368,64.1527,66.2,16.0,25.2,36.6,60.7,31.3,34.5,2012,Ohio St.,2,117.705,87.8032,29.9016,0.97,79.41176,1.254,87.821,31.751,65.7505,68.1,17.4,22.5,35.7,75.1,26.1,32.6,1
2012,Ohio St.,2,117.705,87.8032,29.9016,0.97,79.41176,1.254,87.821,31.751,65.7505,68.1,17.4,22.5,35.7,75.1,26.1,32.6,2012,Syracuse,1,116.026,90.5173,25.5085,0.945,93.93939,1.699,80.128,26.368,64.1527,66.2,16.0,25.2,36.6,60.7,31.3,34.5,0
2012,North Carolina,1,117.11,90.8369,26.2727,0.95,85.29412,1.384,91.131,27.923,70.0151,72.7,16.2,18.5,40.5,72.3,22.9,34.0,2012,Kansas,2,116.066,89.1479,26.918,0.954,81.81818,2.178,72.255,30.956,65.9779,67.9,19.6,20.7,34.9,71.4,30.5,35.8,1
2012,Kansas,2,116.066,89.1479,26.918,0.954,81.81818,2.178,72.255,30.956,65.9779,67.9,19.6,20.7,34.9,71.4,30.5,35.8,2012,North Carolina,1,117.11,90.8369,26.2727,0.95,85.29412,1.384,91.131,27.923,70.0151,72.7,16.2,18.5,40.5,72.3,22.9,34.0,0
2012,Kentucky,1,120.566,88.8382,31.7277,0.97,94.11765,0.776,95.267,27.605,64.0843,66.1,17.2,18.1,38.4,69.0,27.3,37.1,2012,Louisville,4,105.207,86.3916,18.8157,0.897,74.28571,1.735,73.332,29.249,65.9921,67.5,21.4,23.2,36.2,65.7,33.2,31.1,0
2012,Louisville,4,105.207,86.3916,18.8157,0.897,74.28571,1.735,73.332,29.249,65.9921,67.5,21.4,23.2,36.2,65.7,33.2,31.1,2012,Kentucky,1,120.566,88.8382,31.7277,0.97,94.11765,0.776,95.267,27.605,64.0843,66.1,17.2,18.1,38.4,69.0,27.3,37.1,1
2012,Ohio St.,2,117.705,87.8032,29.9016,0.97,79.41176,1.254,87.821,31.751,65.7505,68.1,17.4,22.5,35.7,75.1,26.1,32.6,2012,Kansas,2,116.066,89.1479,26.918,0.954,81.81818,2.178,72.255,30.956,65.9779,67.9,19.6,20.7,34.9,71.4,30.5,35.8,1
2012,Kansas,2,116.066,89.1479,26.918,0.954,81.81818,2.178,72.255,30.956,65.9779,67.9,19.6,20.7,34.9,71.4,30.5,35.8,2012,Ohio St.,2,117.705,87.8032,29.9016,0.97,79.41176,1.254,87.821,31.751,65.7505,68.1,17.4,22.5,35.7,75.1,26.1,32.6,0
2012,Kentucky,1,120.566,88.8382,31.7277,0.97,94.11765,0.776,95.267,27.605,64.0843,66.1,17.2,18.1,38.4,69.0,27.3,37.1,2012,Kansas,2,116.066,89.1479,26.918,0.954,81.81818,2.178,72.255,30.956,65.9779,67.9,19.6,20.7,34.9,71.4,30.5,35.8,0
2012,Kansas,2,116.066,89.1479,26.918,0.954,81.81818,2.178,72.255,30.956,65.9779,67.9,19.6,20.7,34.9,71.4,30.5,35.8,2012,Kentucky,1,120.566,88.8382,31.7277,0.97,94.11765,0.776,95.267,27.605,64.0843,66.1,17.2,18.1,38.4,69.0,27.3,37.1,1
2011,Ohio St.,1,123.643,91.4115,32.232,0.974,94.11765,1.575,91.348,31.137,64.4098,65.6,15.8,23.3,35.3,71.9,32.2,41.3,2011,UTSA,16,101.474,106.668,-5.19344,0.398,55.17241,1.46,11.623,8.721,67.0401,68.1,19.6,19.9,29.9,66.6,35.9,36.3,0
2011,UTSA,16,101.474,106.668,-5.19344,0.398,55.17241,1.46,11.623,8.721,67.0401,68.1,19.6,19.9,29.9,66.6,35.9,36.3,2011,Ohio St.,1,123.643,91.4115,32.232,0.974,94.11765,1.575,91.348,31.137,64.4098,65.6,15.8,23.3,35.3,71.9,32.2,41.3,1
2011,George Mason,8,113.269,94.9599,18.3096,0.862,81.25,1.801,36.183,15.383,65.0301,66.0,16.8,20.9,32.8,68.8,31.0,39.7,2011,Villanova,9,114.746,96.4465,18.299,0.885,65.625,1.918,91.766,29.148,65.5804,66.6,18.1,18.3,36.0,69.8,32.9,34.9,0
2011,Villanova,9,114.746,96.4465,18.299,0.885,65.625,1.918,91.766,29.148,65.5804,66.6,18.1,18.3,36.0,69.8,32.9,34.9,2011,George Mason,8,113.269,94.9599,18.3096,0.862,81.25,1.801,36.183,15.383,65.0301,66.0,16.8,20.9,32.8,68.8,31.0,39.7,1
2011,West Virginia,5,113.313,93.145,20.1684,0.903,64.51613,2.351,51.905,34.766,62.7344,63.5,18.9,18.9,40.5,64.4,33.7,33.5,2011,Clemson,12,107.856,90.4152,17.4409,0.881,65.625,2.003,53.197,27.126,64.0185,64.6,20.4,23.2,34.6,67.5,34.7,34.9,0
2011,Clemson,12,107.856,90.4152,17.4409,0.881,65.625,2.003,53.197,27.126,64.0185,64.6,20.4,23.2,34.6,67.5,34.7,34.9,2011,West Virginia,5,113.313,93.145,20.1684,0.903,64.51613,2.351,51.905,34.766,62.7344,63.5,18.9,18.9,40.5,64.4,33.7,33.5,1
2011,Kentucky,4,117.76,92.4889,25.2715,0.947,75.75758,1.147,86.899,30.75,65.932,66.9,15.9,18.3,35.2,69.2,31.9,39.7,2011,Princeton,13,106.219,97.4016,8.81724,0.715,80.0,1.836,12.151,13.655,63.3505,64.2,18.9,18.4,31.2,73.0,31.1,37.3,0
2011,Princeton,13,106.219,97.4016,8.81724,0.715,80.0,1.836,12.151,13.655,63.3505,64.2,18.9,18.4,31.2,73.0,31.1,37.3,2011,Kentucky,4,117.76,92.4889,25.2715,0.947,75.75758,1.147,86.899,30.75,65.932,66.9,15.9,18.3,35.2,69.2,31.9,39.7,1
2011,Xavier,6,112.808,96.2683,16.5395,0.84,77.41935,2.048,69.842,21.915,64.8622,66.1,18.0,18.8,32.4,72.1,31.1,33.3,2011,Marquette,11,115.623,97.4927,18.1301,0.877,58.82353,1.908,24.152,33.868,66.7571,67.9,17.5,20.5,36.2,67.1,26.3,35.2,1
2011,Marquette,11,115.623,97.4927,18.1301,0.877,58.82353,1.908,24.152,33.868,66.7571,67.9,17.5,20.5,36.2,67.1,26.3,35.2,2011,Xavier,6,112.808,96.2683,16.5395,0.84,77.41935,2.048,69.842,21.915,64.8622,66.1,18.0,18.8,32.4,72.1,31.1,33.3,0
2011,Syracuse,3,114.248,91.6187,22.6298,0.919,78.125,1.394,80.006,31.253,65.0381,66.5,18.3,20.7,37.0,66.5,31.4,35.7,2011,Indiana St.,14,101.49,96.8677,4.62225,0.681,59.375,1.62,6.725,19.995,65.4175,66.2,21.4,19.3,31.3,70.0,36.1,35.5,0
2011,Indiana St.,14,101.49,96.8677,4.62225,0.681,59.375,1.62,6.725,19.995,65.4175,66.2,21.4,19.3,31.3,70.0,36.1,35.5,2011,Syracuse,3,114.248,91.6187,22.6298,0.919,78.125,1.394,80.006,31.253,65.0381,66.5,18.3,20.7,37.0,66.5,31.4,35.7,1
2011,Washington,7,116.488,94.2736,22.2141,0.919,69.69697,1.918,72.558,26.105,70.7555,72.2,17.0,20.5,38.0,68.2,36.8,37.1,2011,Georgia,10,107.153,95.1889,11.9637,0.836,65.625,1.98,52.729,26.274,64.1695,64.9,20.3,18.5,36.8,68.3,25.1,34.0,0
2011,Georgia,10,107.153,95.1889,11.9637,0.836,65.625,1.98,52.729,26.274,64.1695,64.9,20.3,18.5,36.8,68.3,25.1,34.0,2011,Washington,7,116.488,94.2736,22.2141,0.919,69.69697,1.918,72.558,26.105,70.7555,72.2,17.0,20.5,38.0,68.2,36.8,37.1,1
2011,North Carolina,2,110.652,89.1087,21.5431,0.92,78.78788,1.088,91.173,33.486,70.5943,71.7,18.7,19.6,37.2,70.2,25.3,33.3,2011,LIU Brooklyn,15,108.912,103.533,5.37973,0.598,84.375,1.544,4.03,7.968,73.2043,74.6,20.4,19.9,37.9,67.8,31.4,36.6,0
2011,LIU Brooklyn,15,108.912,103.533,5.37973,0.598,84.375,1.544,4.03,7.968,73.2043,74.6,20.4,19.9,37.9,67.8,31.4,36.6,2011,North Carolina,2,110.652,89.1087,21.5431,0.92,78.78788,1.088,91.173,33.486,70.5943,71.7,18.7,19.6,37.2,70.2,25.3,33.3,1
2011,Duke,1,118.637,89.0891,29.5475,0.964,88.23529,1.669,77.815,29.3,69.1256,70.2,17.3,21.3,35.4,66.5,35.6,37.5,2011,Hampton,16,93.9345,97.7279,-3.79341,0.376,74.19355,2.193,10.853,5.179,66.566,67.2,17.8,23.1,29.5,64.0,35.7,32.1,0
2011,Hampton,16,93.9345,97.7279,-3.79341,0.376,74.19355,2.193,10.853,5.179,66.566,67.2,17.8,23.1,29.5,64.0,35.7,32.1,2011,Duke,1,118.637,89.0891,29.5475,0.964,88.23529,1.669,77.815,29.3,69.1256,70.2,17.3,21.3,35.4,66.5,35.6,37.5,1
2011,Michigan,8,110.77,95.3533,15.4164,0.855,59.375,0.899,58.01,36.499,61.959,62.8,16.3,18.6,25.0,70.6,43.2,35.4,2011,Tennessee,9,107.96,94.5968,13.3636,0.85,57.57576,1.883,44.927,29.673,66.3754,67.2,19.5,20.8,38.2,67.9,29.8,30.4,0
2011,Tennessee,9,107.96,94.5968,13.3636,0.85,57.57576,1.883,44.927,29.673,66.3754,67.2,19.5,20.8,38.2,67.9,29.8,30.4,2011,Michigan,8,110.77,95.3533,15.4164,0.855,59.375,0.899,58.01,36.499,61.959,62.8,16.3,18.6,25.0,70.6,43.2,35.4,1
2011,Arizona,5,115.936,97.0522,18.8834,0.899,79.41176,1.39,73.308,25.335,65.5658,66.5,18.9,18.7,33.3,71.0,36.8,39.9,2011,Memphis,12,103.673,96.7112,6.96184,0.699,73.52941,0.765,62.75,19.129,67.8874,69.1,21.9,21.3,35.4,64.7,32.5,32.7,0
2011,Memphis,12,103.673,96.7112,6.96184,0.699,73.52941,0.765,62.75,19.129,67.8874,69.1,21.9,21.3,35.4,64.7,32.5,32.7,2011,Arizona,5,115.936,97.0522,18.8834,0.899,79.41176,1.39,73.308,25.335,65.5658,66.5,18.9,18.7,33.3,71.0,36.8,39.9,1
2011,Texas,4,114.882,88.1564,26.7252,0.952,79.41176,1.47,87.745,27.862,65.8605,67.0,17.3,19.0,38.2,69.7,26.0,37.7,2011,Oakland,13,117.282,104.345,12.9371,0.789,72.72727,2.039,12.834,21.674,71.6088,72.8,18.8,16.6,36.3,68.3,35.1,37.7,0
2011,Oakland,13,117.282,104.345,12.9371,0.789,72.72727,2.039,12.834,21.674,71.6088,72.8,18.8,16.6,36.3,68.3,35.1,37.7,2011,Texas,4,114.882,88.1564,26.7252,0.952,79.41176,1.47,87.745,27.862,65.8605,67.0,17.3,19.0,38.2,69.7,26.0,37.7,1
2011,Cincinnati,6,109.822,90.218,19.6039,0.894,75.75758,2.019,64.106,26.215,63.2667,64.5,18.1,22.4,38.4,69.4,34.2,33.9,2011,Missouri,11,112.932,96.3729,16.559,0.864,68.75,1.692,54.624,27.072,71.2086,72.1,17.1,24.8,33.2,63.3,31.1,36.4,0
2011,Missouri,11,112.932,96.3729,16.559,0.864,68.75,1.692,54.624,27.072,71.2086,72.1,17.1,24.8,33.2,63.3,31.1,36.4,2011,Cincinnati,6,109.822,90.218,19.6039,0.894,75.75758,2.019,64.106,26.215,63.2667,64.5,18.1,22.4,38.4,69.4,34.2,33.9,1
2011,Connecticut,3,114.804,93.1006,21.703,0.901,74.28571,0.943,62.489,35.894,65.3986,66.2,17.5,18.1,39.5,65.3,29.3,33.2,2011,Bucknell,14,105.356,97.7759,7.57974,0.696,75.75758,1.537,8.013,12.621,65.0026,66.1,17.1,18.0,26.0,71.2,31.3,40.2,0
2011,Bucknell,14,105.356,97.7759,7.57974,0.696,75.75758,1.537,8.013,12.621,65.0026,66.1,17.1,18.0,26.0,71.2,31.3,40.2,2011,Connecticut,3,114.804,93.1006,21.703,0.901,74.28571,0.943,62.489,35.894,65.3986,66.2,17.5,18.1,39.5,65.3,29.3,33.2,1
2011,Temple,7,109.724,92.7362,16.988,0.859,78.125,1.787,27.287,20.89,64.7767,65.8,16.3,20.0,32.1,71.5,30.1,35.4,2011,Penn St.,10,111.847,97.4264,14.4209,0.833,57.57576,2.234,45.528,37.339,59.8734,60.9,17.7,18.1,32.3,69.8,36.5,33.6,0
2011,Penn St.,10,111.847,97.4264,14.4209,0.833,57.57576,2.234,45.528,37.339,59.8734,60.9,17.7,18.1,32.3,69.8,36.5,33.6,2011,Temple,7,109.724,92.7362,16.988,0.859,78.125,1.787,27.287,20.89,64.7767,65.8,16.3,20.0,32.1,71.5,30.1,35.4,1
2011,San Diego St.,2,113.834,88.2242,25.6096,0.928,93.75,2.076,41.701,24.555,62.8786,63.9,17.2,19.9,37.6,70.0,30.2,33.6,2011,Northern Colorado,15,106.011,101.426,4.58447,0.602,65.51724,2.08,7.93,13.609,67.118,67.7,21.8,20.5,35.8,71.4,39.3,38.4,0
2011,Northern Colorado,15,106.011,101.426,4.58447,0.602,65.51724,2.08,7.93,13.609,67.118,67.7,21.8,20.5,35.8,71.4,39.3,38.4,2011,San Diego St.,2,113.834,88.2242,25.6096,0.928,93.75,2.076,41.701,24.555,62.8786,63.9,17.2,19.9,37.6,70.0,30.2,33.6,1
2011,Kansas,1,119.505,90.8029,28.7018,0.967,94.11765,1.993,76.479,26.504,68.9821,69.7,19.1,20.3,36.5,72.0,32.6,38.7,2011,Boston University,16,102.907,103.292,-0.38517,0.453,61.76471,1.669,5.779,11.596,63.0646,63.9,19.0,17.9,34.6,65.8,39.8,35.5,0
2011,Boston University,16,102.907,103.292,-0.38517,0.453,61.76471,1.669,5.779,11.596,63.0646,63.9,19.0,17.9,34.6,65.8,39.8,35.5,2011,Kansas,1,119.505,90.8029,28.7018,0.967,94.11765,1.993,76.479,26.504,68.9821,69.7,19.1,20.3,36.5,72.0,32.6,38.7,1
2011,UNLV,8,110.321,91.5518,18.7696,0.898,75.0,1.792,60.906,25.625,66.9325,68.1,18.7,24.0,33.5,68.1,30.0,33.1,2011,Illinois,9,112.305,92.727,19.5782,0.922,59.375,1.966,69.318,35.021,65.2946,66.9,19.1,18.4,32.1,68.1,31.4,38.7,1
2011,Illinois,9,112.305,92.727,19.5782,0.922,59.375,1.966,69.318,35.021,65.2946,66.9,19.1,18.4,32.1,68.1,31.4,38.7,2011,UNLV,8,110.321,91.5518,18.7696,0.898,75.0,1.792,60.906,25.625,66.9325,68.1,18.7,24.0,33.5,68.1,30.0,33.1,0
2011,Vanderbilt,5,115.206,97.7687,17.437,0.879,69.69697,1.54,81.31,26.811,66.882,68.1,19.1,17.8,32.8,67.8,38.5,37.0,2011,Richmond,12,111.003,95.4298,15.5729,0.835,79.41176,2.275,19.193,18.354,63.1619,63.9,16.6,19.8,28.2,67.1,36.5,40.0,1
2011,Richmond,12,111.003,95.4298,15.5729,0.835,79.41176,2.275,19.193,18.354,63.1619,63.9,16.6,19.8,28.2,67.1,36.5,40.0,2011,Vanderbilt,5,115.206,97.7687,17.437,0.879,69.69697,1.54,81.31,26.811,66.882,68.1,19.1,17.8,32.8,67.8,38.5,37.0,0
2011,Louisville,4,111.247,88.3769,22.87,0.924,73.52941,1.591,60.093,30.743,66.988,68.0,18.9,23.2,35.2,65.0,40.5,36.1,2011,Morehead St.,13,105.208,98.4152,6.79253,0.636,70.0,2.319,6.997,13.533,63.8399,64.7,23.4,22.9,41.3,72.1,33.0,34.9,1
2011,Morehead St.,13,105.208,98.4152,6.79253,0.636,70.0,2.319,6.997,13.533,63.8399,64.7,23.4,22.9,41.3,72.1,33.0,34.9,2011,Louisville,4,111.247,88.3769,22.87,0.924,73.52941,1.591,60.093,30.743,66.988,68.0,18.9,23.2,35.2,65.0,40.5,36.1,0
2011,Georgetown,6,114.287,95.2916,18.9952,0.884,67.74194,1.933,86.327,35.555,63.7784,65.2,20.6,17.7,33.6,67.5,36.6,36.0,2011,VCU,11,109.563,100.813,8.74997,0.711,67.64706,2.142,50.027,18.893,65.9737,66.9,17.5,22.5,31.6,63.6,40.8,35.9,1
2011,VCU,11,109.563,100.813,8.74997,0.711,67.64706,2.142,50.027,18.893,65.9737,66.9,17.5,22.5,31.6,63.6,40.8,35.9,2011,Georgetown,6,114.287,95.2916,18.9952,0.884,67.74194,1.933,86.327,35.555,63.7784,65.2,20.6,17.7,33.6,67.5,36.6,36.0,0
2011,Purdue,3,115.013,89.4016,25.6115,0.938,78.125,1.788,77.588,34.119,66.3974,67.1,15.6,21.7,32.0,70.0,33.0,36.7,2011,Saint Peter's,14,95.0018,91.7599,3.24183,0.565,60.60606,2.141,2.161,15.033,64.6119,65.1,22.9,21.6,32.5,65.9,32.0,34.8,0
2011,Saint Peter's,14,95.0018,91.7599,3.24183,0.565,60.60606,2.141,2.161,15.033,64.6119,65.1,22.9,21.6,32.5,65.9,32.0,34.8,2011,Purdue,3,115.013,89.4016,25.6115,0.938,78.125,1.788,77.588,34.119,66.3974,67.1,15.6,21.7,32.0,70.0,33.0,36.7,1
2011,Texas A&M,7,109.943,94.5593,15.3838,0.818,74.19355,1.859,69.642,25.412,61.4192,62.9,20.3,20.7,37.9,70.3,30.7,33.7,2011,Florida St.,10,103.157,88.1874,14.9701,0.849,67.74194,1.687,76.219,27.172,67.5152,69.6,23.1,22.2,35.7,69.1,33.4,33.0,1
2011,Florida St.,10,103.157,88.1874,14.9701,0.849,67.74194,1.687,76.219,27.172,67.5152,69.6,23.1,22.2,35.7,69.1,33.4,33.0,2011,Texas A&M,7,109.943,94.5593,15.3838,0.818,74.19355,1.859,69.642,25.412,61.4192,62.9,20.3,20.7,37.9,70.3,30.7,33.7,0
2011,Notre Dame,2,121.279,96.6246,24.6542,0.938,81.25,2.26,57.624,33.256,63.3777,64.6,16.4,15.9,33.8,70.1,38.4,39.2,2011,Akron,15,103.29,99.533,3.75741,0.58,64.70588,1.985,11.594,13.032,66.2222,67.1,17.7,20.5,28.5,67.0,38.3,36.0,0
2011,Akron,15,103.29,99.533,3.75741,0.58,64.70588,1.985,11.594,13.032,66.2222,67.1,17.7,20.5,28.5,67.0,38.3,36.0,2011,Notre Dame,2,121.279,96.6246,24.6542,0.938,81.25,2.26,57.624,33.256,63.3777,64.6,16.4,15.9,33.8,70.1,38.4,39.2,1
2011,Pittsburgh,1,119.627,92.2012,27.4261,0.948,84.375,2.0,80.027,29.684,62.2651,63.8,18.3,17.8,42.8,70.9,27.4,39.0,2011,UNC Asheville,16,101.432,99.0391,2.393,0.483,55.17241,1.789,3.853,12.978,67.7991,69.6,21.4,24.3,32.1,64.2,26.2,32.9,0
2011,UNC Asheville,16,101.432,99.0391,2.393,0.483,55.17241,1.789,3.853,12.978,67.7991,69.6,21.4,24.3,32.1,64.2,26.2,32.9,2011,Pittsburgh,1,119.627,92.2012,27.4261,0.948,84.375,2.0,80.027,29.684,62.2651,63.8,18.3,17.8,42.8,70.9,27.4,39.0,1
2011,Butler,8,112.272,97.278,14.9935,0.842,70.96774,1.978,45.189,20.08,63.7754,64.9,17.1,19.1,32.4,72.6,36.9,36.2,2011,Old Dominion,9,109.126,94.8747,14.251,0.809,81.81818,2.539,6.944,17.783,60.8228,61.7,20.4,18.8,45.3,72.6,27.4,32.9,0
2011,Old Dominion,9,109.126,94.8747,14.251,0.809,81.81818,2.539,6.944,17.783,60.8228,61.7,20.4,18.8,45.3,72.6,27.4,32.9,2011,Butler,8,112.272,97.278,14.9935,0.842,70.96774,1.978,45.189,20.08,63.7754,64.9,17.1,19.1,32.4,72.6,36.9,36.2,1
2011,Kansas St.,5,109.524,92.0845,17.4393,0.889,67.74194,1.511,43.162,29.925,66.786,68.4,21.7,22.7,41.2,69.0,33.0,37.4,2011,Utah St.,12,110.413,90.2135,20.1997,0.895,90.625,2.597,21.428,14.937,62.8424,63.3,18.4,18.9,34.2,74.3,31.2,35.8,0
2011,Utah St.,12,110.413,90.2135,20.1997,0.895,90.625,2.597,21.428,14.937,62.8424,63.3,18.4,18.9,34.2,74.3,31.2,35.8,2011,Kansas St.,5,109.524,92.0845,17.4393,0.889,67.74194,1.511,43.162,29.925,66.786,68.4,21.7,22.7,41.2,69.0,33.0,37.4,1
2011,Wisconsin,4,121.946,96.348,25.5977,0.942,74.19355,1.978,66.994,34.801,56.891,57.9,12.8,16.8,34.2,73.0,40.5,37.1,2011,Belmont,13,112.236,93.268,18.9677,0.88,88.23529,1.584,12.798,10.427,68.7655,69.4,19.9,27.4,37.9,67.8,42.2,38.1,0
2011,Belmont,13,112.236,93.268,18.9677,0.88,88.23529,1.584,12.798,10.427,68.7655,69.4,19.9,27.4,37.9,67.8,42.2,38.1,2011,Wisconsin,4,121.946,96.348,25.5977,0.942,74.19355,1.978,66.994,34.801,56.891,57.9,12.8,16.8,34.2,73.0,40.5,37.1,1
2011,St. John's,6,110.496,93.6698,16.8263,0.875,65.625,2.668,38.382,34.3,66.3588,67.0,18.7,24.1,33.1,67.1,24.0,33.0,2011,Gonzaga,11,110.61,94.1013,16.5087,0.865,71.875,1.484,36.501,21.413,66.6571,68.2,19.7,21.3,35.5,71.1,28.4,35.6,1
2011,Gonzaga,11,110.61,94.1013,16.5087,0.865,71.875,1.484,36.501,21.413,66.6571,68.2,19.7,21.3,35.5,71.1,28.4,35.6,2011,St. John's,6,110.496,93.6698,16.8263,0.875,65.625,2.668,38.382,34.3,66.3588,67.0,18.7,24.1,33.1,67.1,24.0,33.0,0
2011,BYU,3,117.73,94.2638,23.4657,0.922,87.87879,1.951,23.025,24.953,70.3423,71.4,15.3,20.3,31.5,71.3,37.1,36.1,2011,Wofford,14,111.911,104.341,7.57016,0.699,63.63636,2.647,8.499,16.242,63.4771,64.7,18.0,20.4,34.6,67.3,26.4,40.7,0
2011,Wofford,14,111.911,104.341,7.57016,0.699,63.63636,2.647,8.499,16.242,63.4771,64.7,18.0,20.4,34.6,67.3,26.4,40.7,2011,BYU,3,117.73,94.2638,23.4657,0.922,87.87879,1.951,23.025,24.953,70.3423,71.4,15.3,20.3,31.5,71.3,37.1,36.1,1
2011,UCLA,7,107.561,93.8189,13.7419,0.827,68.75,1.198,77.947,26.572,65.5545,66.5,22.1,17.9,36.0,68.6,29.3,32.9,2011,Michigan St.,10,108.503,93.7079,14.7956,0.842,56.25,1.94,83.395,40.022,65.0151,66.4,20.0,17.8,34.6,71.5,32.8,34.8,0
2011,Michigan St.,10,108.503,93.7079,14.7956,0.842,56.25,1.94,83.395,40.022,65.0151,66.4,20.0,17.8,34.6,71.5,32.8,34.8,2011,UCLA,7,107.561,93.8189,13.7419,0.827,68.75,1.198,77.947,26.572,65.5545,66.5,22.1,17.9,36.0,68.6,29.3,32.9,1
2011,Florida,2,114.555,95.0304,19.5245,0.894,78.78788,1.736,83.511,28.23,62.5758,63.9,19.1,19.3,38.4,70.1,31.1,35.6,2011,UC Santa Barbara,15,103.503,99.4018,4.10161,0.582,55.17241,2.161,12.559,15.425,64.4276,65.7,21.7,20.1,28.4,68.1,36.7,37.0,0
2011,UC Santa Barbara,15,103.503,99.4018,4.10161,0.582,55.17241,2.161,12.559,15.425,64.4276,65.7,21.7,20.1,28.4,68.1,36.7,37.0,2011,Florida,2,114.555,95.0304,19.5245,0.894,78.78788,1.736,83.511,28.23,62.5758,63.9,19.1,19.3,38.4,70.1,31.1,35.6,1
2011,Ohio St.,1,123.643,91.4115,32.232,0.974,94.11765,1.575,91.348,31.137,64.4098,65.6,15.8,23.3,35.3,71.9,32.2,41.3,2011,George Mason,8,113.269,94.9599,18.3096,0.862,81.25,1.801,36.183,15.383,65.0301,66.0,16.8,20.9,32.8,68.8,31.0,39.7,0
2011,George Mason,8,113.269,94.9599,18.3096,0.862,81.25,1.801,36.183,15.383,65.0301,66.0,16.8,20.9,32.8,68.8,31.0,39.7,2011,Ohio St.,1,123.643,91.4115,32.232,0.974,94.11765,1.575,91.348,31.137,64.4098,65.6,15.8,23.3,35.3,71.9,32.2,41.3,1
2011,West Virginia,5,113.313,93.145,20.1684,0.903,64.51613,2.351,51.905,34.766,62.7344,63.5,18.9,18.9,40.5,64.4,33.7,33.5,2011,Kentucky,4,117.76,92.4889,25.2715,0.947,75.75758,1.147,86.899,30.75,65.932,66.9,15.9,18.3,35.2,69.2,31.9,39.7,1
2011,Kentucky,4,117.76,92.4889,25.2715,0.947,75.75758,1.147,86.899,30.75,65.932,66.9,15.9,18.3,35.2,69.2,31.9,39.7,2011,West Virginia,5,113.313,93.145,20.1684,0.903,64.51613,2.351,51.905,34.766,62.7344,63.5,18.9,18.9,40.5,64.4,33.7,33.5,0
2011,Marquette,11,115.623,97.4927,18.1301,0.877,58.82353,1.908,24.152,33.868,66.7571,67.9,17.5,20.5,36.2,67.1,26.3,35.2,2011,Syracuse,3,114.248,91.6187,22.6298,0.919,78.125,1.394,80.006,31.253,65.0381,66.5,18.3,20.7,37.0,66.5,31.4,35.7,0
2011,Syracuse,3,114.248,91.6187,22.6298,0.919,78.125,1.394,80.006,31.253,65.0381,66.5,18.3,20.7,37.0,66.5,31.4,35.7,2011,Marquette,11,115.623,97.4927,18.1301,0.877,58.82353,1.908,24.152,33.868,66.7571,67.9,17.5,20.5,36.2,67.1,26.3,35.2,1
2011,Washington,7,116.488,94.2736,22.2141,0.919,69.69697,1.918,72.558,26.105,70.7555,72.2,17.0,20.5,38.0,68.2,36.8,37.1,2011,North Carolina,2,110.652,89.1087,21.5431,0.92,78.78788,1.088,91.173,33.486,70.5943,71.7,18.7,19.6,37.2,70.2,25.3,33.3,1
2011,North Carolina,2,110.652,89.1087,21.5431,0.92,78.78788,1.088,91.173,33.486,70.5943,71.7,18.7,19.6,37.2,70.2,25.3,33.3,2011,Washington,7,116.488,94.2736,22.2141,0.919,69.69697,1.918,72.558,26.105,70.7555,72.2,17.0,20.5,38.0,68.2,36.8,37.1,0
2011,Duke,1,118.637,89.0891,29.5475,0.964,88.23529,1.669,77.815,29.3,69.1256,70.2,17.3,21.3,35.4,66.5,35.6,37.5,2011,Michigan,8,110.77,95.3533,15.4164,0.855,59.375,0.899,58.01,36.499,61.959,62.8,16.3,18.6,25.0,70.6,43.2,35.4,0
2011,Michigan,8,110.77,95.3533,15.4164,0.855,59.375,0.899,58.01,36.499,61.959,62.8,16.3,18.6,25.0,70.6,43.2,35.4,2011,Duke,1,118.637,89.0891,29.5475,0.964,88.23529,1.669,77.815,29.3,69.1256,70.2,17.3,21.3,35.4,66.5,35.6,37.5,1
2011,Arizona,5,115.936,97.0522,18.8834,0.899,79.41176,1.39,73.308,25.335,65.5658,66.5,18.9,18.7,33.3,71.0,36.8,39.9,2011,Texas,4,114.882,88.1564,26.7252,0.952,79.41176,1.47,87.745,27.862,65.8605,67.0,17.3,19.0,38.2,69.7,26.0,37.7,0
